customer_id,sim_number,mobile_number,network_type,sim_type,activation_date,status
CUST03896,89568499680295623895,9418013742,4G,Postpaid,2025-12-30,Active
CUST03897,89167927712802415890,9167142275,4G,Prepaid,2021-08-26,Active
CUST03898,89570361421568441539,9959756854,5G,Postpaid,2025-04-20,Inactive
CUST03899,89873559628097876672,9671249443,5G,Postpaid,2024-02-01,Suspended
CUST03900,89771453167330861012,9209860978,4G,Postpaid,2025-07-29,Suspended
CUST03901,89048688586753905675,9939242811,5G,Prepaid,2021-08-16,Active
CUST03902,89132068217336150306,9629382887,4G,Postpaid,2024-12-16,Inactive
CUST03903,89220442505034230595,9731350357,4G,Postpaid,2025-03-18,Inactive
CUST03904,89558058053491191602,9950397886,4G,Postpaid,2025-09-23,Active
CUST03905,89750700863802052909,9074198888,5G,Postpaid,2024-07-17,Suspended
CUST03906,89469752554002381362,9183674633,5G,Prepaid,2021-09-29,Inactive
CUST03907,89907765036376056836,9946702768,5G,Postpaid,2023-09-07,Inactive
CUST03908,89676279027977267227,9048038343,4G,Postpaid,2025-10-04,Suspended
CUST03909,89658320323450385545,9035564167,5G,Postpaid,2025-06-06,Active
CUST03910,89621418762839177158,9069122189,5G,Postpaid,2021-08-03,Suspended
CUST03911,89685737571782402261,9263101388,5G,Prepaid,2025-03-02,Inactive
CUST03912,89184609485235611452,9966292319,4G,Prepaid,2024-09-04,Inactive
CUST03913,89169288428715857798,9667555383,4G,Postpaid,2021-11-07,Inactive
CUST03914,89090928307371847072,9579987346,4G,Postpaid,2021-12-26,Active
CUST03915,89075158485705320343,9521479599,5G,Postpaid,2024-08-17,Suspended
CUST03916,89800904154245598138,9383038547,4G,Postpaid,2022-10-31,Inactive
CUST03917,89383587780138522098,9421145856,4G,Postpaid,2025-12-08,Suspended
CUST03918,89798803706096455899,9048189029,5G,Prepaid,2021-12-12,Suspended
CUST03919,89283739796662713915,9181407294,4G,Postpaid,2023-03-18,Suspended
CUST03920,89693840953745572841,9100705737,5G,Prepaid,2025-04-27,Active
CUST03921,89837599827464755530,9987140961,4G,Prepaid,2023-10-14,Inactive
CUST03922,89297182595684431388,9220325440,4G,Prepaid,2022-09-17,Inactive
CUST03923,89589781141806065265,9277631151,4G,Postpaid,2026-02-02,Inactive
CUST03924,89002445878824783568,9513067913,4G,Postpaid,2023-04-22,Inactive
CUST03925,89164816777260745956,9463184761,4G,Postpaid,2023-05-11,Active
CUST03926,89516091077726644739,9629378954,5G,Prepaid,2025-08-27,Inactive
CUST03927,89277797954395069460,9779320828,4G,Postpaid,2024-12-15,Suspended
CUST03928,89874587240720534043,9894695847,5G,Prepaid,2024-08-09,Inactive
CUST03929,89074693347065280846,9864368128,5G,Postpaid,2026-02-17,Inactive
CUST03930,89438178421976334644,9310521562,5G,Prepaid,2025-01-22,Active
CUST03931,89884567345340476304,9234299264,5G,Prepaid,2024-02-28,Inactive
CUST03932,89904698044506812501,9965030185,5G,Prepaid,2024-11-04,Active
CUST03933,89458842256805855134,9730955977,4G,Prepaid,2025-03-09,Suspended
CUST03934,89313481988778415955,9691715912,4G,Postpaid,2025-11-22,Active
CUST03935,89550754263364519676,9444627413,5G,Prepaid,2022-08-29,Inactive
CUST03936,89708817461387892823,9699346490,5G,Postpaid,2021-08-20,Suspended
CUST03937,89968748500949060000,9207248631,5G,Postpaid,2022-05-16,Suspended
CUST03938,89653259750398224932,9338132016,5G,Postpaid,2024-07-24,Active
CUST03939,89157292941391255434,9265064036,4G,Prepaid,2023-09-04,Suspended
CUST03940,89009185394503274533,9697225723,4G,Prepaid,2022-04-24,Suspended
CUST03941,89934299861961060090,9072642725,5G,Prepaid,2024-04-12,Suspended
CUST03942,89054567266783684052,9964771653,4G,Postpaid,2024-02-04,Active
CUST03943,89452807147804694076,9469948057,4G,Prepaid,2024-03-16,Suspended
CUST03944,89185964633500784799,9781770976,4G,Postpaid,2022-10-21,Inactive
CUST03945,89145138423217998002,9237323514,4G,Prepaid,2025-08-10,Suspended
CUST03946,89555371952168872090,9544324086,4G,Postpaid,2022-03-01,Suspended
CUST03947,89379818999672354029,9316826882,5G,Prepaid,2023-10-02,Active
CUST03948,89777769290259237541,9650213608,4G,Prepaid,2024-01-27,Inactive
CUST03949,89134238714273229126,9831742744,4G,Prepaid,2024-01-09,Active
CUST03950,89988520005990067847,9883484262,5G,Prepaid,2024-05-05,Inactive
CUST03951,89203007488258109898,9118556576,4G,Postpaid,2025-11-05,Suspended
CUST03952,89801435283248352763,9288346909,5G,Postpaid,2022-01-26,Active
CUST03953,89306685878449816194,9554563352,4G,Prepaid,2022-10-29,Active
CUST03954,89692936271970776515,9159826810,4G,Postpaid,2022-01-03,Inactive
CUST03955,89297525993573446118,9506680360,4G,Postpaid,2025-12-21,Inactive
CUST03956,89519287572332189442,9163537323,4G,Prepaid,2025-01-02,Suspended
CUST03957,89354483253801541970,9000476694,4G,Prepaid,2025-08-07,Inactive
CUST03958,89204527429968550946,9808730909,4G,Prepaid,2022-05-07,Suspended
CUST03959,89200967861875244072,9363145461,4G,Postpaid,2024-02-02,Suspended
CUST03960,89543160872972114497,9555196757,5G,Prepaid,2023-08-29,Inactive
CUST03961,89506418203066077932,9648042100,4G,Postpaid,2024-02-14,Active
CUST03962,89955930690941459025,9182358636,5G,Prepaid,2025-01-13,Inactive
CUST03963,89015660396489225169,9931489044,5G,Prepaid,2021-10-03,Suspended
CUST03964,89543216447122578956,9664570269,4G,Prepaid,2023-02-14,Suspended
CUST03965,89760604979874712007,9040541273,4G,Prepaid,2026-05-23,Active
CUST03966,89424350003978435192,9056353847,4G,Postpaid,2024-08-06,Inactive
CUST03967,89734536624925569197,9622882960,5G,Postpaid,2023-05-02,Active
CUST03968,89994859661339345875,9579669943,5G,Postpaid,2024-11-06,Suspended
CUST03969,89856411446466291478,9513947594,5G,Prepaid,2023-01-04,Suspended
CUST03970,89837977181149618115,9677873715,4G,Postpaid,2021-12-28,Suspended
CUST03971,89947745168351733117,9300627727,4G,Prepaid,2023-03-11,Active
CUST03972,89344016832302157361,9356947126,4G,Postpaid,2024-04-03,Active
CUST03973,89038778579727080424,9507331407,4G,Prepaid,2022-12-09,Active
CUST03974,89157801471326273010,9683262021,5G,Prepaid,2023-06-04,Inactive
CUST03975,89899515083888822090,9908612088,5G,Postpaid,2026-05-08,Active
CUST03976,89776623116902166562,9656335368,5G,Prepaid,2022-08-31,Active
CUST03977,89499852067409782124,9241865723,5G,Postpaid,2024-09-22,Active
CUST03978,89571043999019877552,9306750991,4G,Prepaid,2026-03-02,Suspended
CUST03979,89156339943026358914,9549047663,4G,Postpaid,2022-06-30,Active
CUST03980,89759351509405902901,9652952635,5G,Prepaid,2024-07-06,Inactive
CUST03981,89949393871669862860,9420757766,5G,Postpaid,2025-02-24,Active
CUST03982,89070017152768892679,9306019567,4G,Prepaid,2021-07-19,Inactive
CUST03983,89290710005792039248,9884224789,4G,Postpaid,2025-05-23,Inactive
CUST03984,89578292217311351240,9929055438,4G,Postpaid,2026-02-17,Active
CUST03985,89748158824219189914,9582943800,4G,Prepaid,2023-02-24,Suspended
CUST03986,89196462938823870281,9260354258,4G,Prepaid,2023-02-14,Active
CUST03987,89578233164610604662,9013264473,4G,Prepaid,2024-10-25,Active
CUST03988,89987734789755479853,9974865312,5G,Postpaid,2025-01-02,Inactive
CUST03989,89058817521607608404,9799366254,4G,Postpaid,2025-05-27,Suspended
CUST03990,89106428459049350379,9031748704,5G,Postpaid,2023-11-02,Suspended
CUST03991,89357228311207458026,9786307818,4G,Prepaid,2026-06-22,Suspended
CUST03992,89502627387554958596,9973381435,4G,Prepaid,2023-10-31,Suspended
CUST03993,89912187534132613845,9351155241,5G,Prepaid,2022-06-19,Active
CUST03994,89504077941966125675,9925853092,4G,Prepaid,2025-04-16,Active
CUST03995,89047263966765921503,9582381449,4G,Prepaid,2022-04-20,Inactive
CUST03996,89738281836238447958,9955791805,4G,Postpaid,2022-06-26,Suspended
CUST03997,89993916109490238537,9851222959,4G,Postpaid,2022-08-08,Active
CUST03998,89774779560516691610,9646005614,5G,Postpaid,2026-01-07,Active
CUST03999,89642016244111942878,9886896571,4G,Postpaid,2023-03-16,Active
CUST04000,89784363100055701072,9472896308,4G,Prepaid,2022-04-05,Suspended
CUST04001,89643355294626380650,9196739712,5G,Prepaid,2025-04-05,Active
CUST04002,89377070551767262863,9727301408,4G,Postpaid,2023-09-14,Inactive
CUST04003,89194784146994873272,9708517675,4G,Prepaid,2021-07-21,Suspended
CUST04004,89925117992071757551,9027798853,5G,Prepaid,2021-10-02,Active
CUST04005,89914651126339347664,9938107828,4G,Postpaid,2024-09-30,Inactive
CUST04006,89245844385087550941,9961207959,4G,Postpaid,2024-11-11,Active
CUST04007,89927590853570450281,9321418184,5G,Postpaid,2026-05-19,Suspended
CUST04008,89960523372029789330,9901740397,4G,Prepaid,2025-01-26,Active
CUST04009,89897512999366520499,9421543800,4G,Postpaid,2024-11-05,Active
CUST04010,89338005820601004438,9923657989,5G,Postpaid,2023-12-12,Active
CUST04011,89952748951247201904,9856492260,5G,Prepaid,2024-07-12,Suspended
CUST04012,89424263066894408409,9725401486,4G,Prepaid,2022-12-19,Inactive
CUST04013,89914373584868463557,9139053626,5G,Postpaid,2022-03-09,Active
CUST04014,89703259660345987867,9135389909,4G,Postpaid,2024-12-08,Inactive
CUST04015,89421782317307142902,9469629240,4G,Prepaid,2025-09-05,Inactive
CUST04016,89627286733943887393,9736561187,5G,Prepaid,2024-04-01,Active
CUST04017,89484763357830176438,9749911553,5G,Prepaid,2024-09-28,Suspended
CUST04018,89719267140387808631,9997364350,5G,Postpaid,2024-01-18,Active
CUST04019,89481742659382288038,9192950508,5G,Prepaid,2023-09-08,Suspended
CUST04020,89610784263214994031,9091650493,5G,Postpaid,2024-07-19,Inactive
CUST04021,89352660832467288578,9442185120,5G,Prepaid,2021-08-12,Suspended
CUST04022,89223796274925389674,9653365643,5G,Postpaid,2025-10-22,Active
CUST04023,89687159972673899968,9207542552,4G,Prepaid,2024-05-17,Suspended
CUST04024,89397926275080093904,9932415688,4G,Postpaid,2024-04-23,Inactive
CUST04025,89463135794438873283,9856007388,4G,Prepaid,2022-06-14,Inactive
CUST04026,89330688180527673080,9180510511,4G,Postpaid,2023-08-24,Suspended
CUST04027,89384392019380877061,9450411582,4G,Postpaid,2022-04-20,Inactive
CUST04028,89240920681748528401,9857702980,5G,Prepaid,2025-01-08,Inactive
CUST04029,89678757726421677568,9560528562,4G,Prepaid,2022-09-29,Inactive
CUST04030,89394461249394991517,9813666188,4G,Postpaid,2021-07-12,Active
CUST04031,89965688925038139340,9724595521,5G,Postpaid,2024-07-30,Inactive
CUST04032,89884980262353143136,9556314404,4G,Postpaid,2022-02-26,Suspended
CUST04033,89980574859910949858,9477562691,5G,Prepaid,2022-06-06,Suspended
CUST04034,89882355497332714363,9292710697,5G,Postpaid,2025-11-09,Inactive
CUST04035,89876150647573572701,9583110812,4G,Prepaid,2026-06-09,Suspended
CUST04036,89723602088269873694,9932364511,4G,Postpaid,2024-09-13,Inactive
CUST04037,89687927477522147160,9817608079,5G,Postpaid,2025-04-06,Active
CUST04038,89302961882379226803,9130303562,5G,Postpaid,2023-08-05,Inactive
CUST04039,89100005554957313460,9506472095,4G,Postpaid,2021-11-05,Suspended
CUST04040,89868102170764692723,9121330571,4G,Prepaid,2022-05-30,Active
CUST04041,89211786732320075715,9593372513,4G,Postpaid,2022-04-19,Inactive
CUST04042,89971421723307247338,9997546823,4G,Prepaid,2024-07-08,Active
CUST04043,89205846408441807099,9125733405,4G,Prepaid,2021-08-25,Inactive
CUST04044,89127123268212394127,9902659266,4G,Prepaid,2025-07-16,Active
CUST04045,89900906821837623154,9373001638,5G,Postpaid,2025-10-06,Suspended
CUST04046,89984774689299679901,9220103283,4G,Postpaid,2022-10-24,Inactive
CUST04047,89033996616032710315,9039747295,5G,Prepaid,2025-01-24,Inactive
CUST04048,89464773924356949309,9947130720,4G,Postpaid,2022-01-30,Active
CUST04049,89798302348768598140,9283496061,4G,Prepaid,2026-01-15,Active
CUST04050,89931895415646863490,9831230681,4G,Postpaid,2021-06-29,Suspended
CUST04051,89816923672401429192,9878110252,4G,Prepaid,2025-05-29,Active
CUST04052,89793548659984338683,9122606142,5G,Prepaid,2022-12-04,Suspended
CUST04053,89201438244730561856,9641458231,4G,Prepaid,2023-07-06,Suspended
CUST04054,89900826630886332485,9873330773,4G,Postpaid,2024-08-25,Active
CUST04055,89982785666479283786,9474746402,4G,Prepaid,2025-02-24,Active
CUST04056,89464937576631243328,9541212428,4G,Postpaid,2025-05-20,Active
CUST04057,89634481324142702759,9946106014,4G,Postpaid,2025-11-28,Inactive
CUST04058,89017791205991879823,9676912357,5G,Prepaid,2024-11-19,Active
CUST04059,89606035654617198509,9331675906,4G,Prepaid,2023-07-20,Active
CUST04060,89563197218985553955,9098679514,4G,Prepaid,2026-04-17,Active
CUST04061,89763517191511742287,9585577544,4G,Prepaid,2026-02-15,Suspended
CUST04062,89245912465184930916,9717215663,5G,Postpaid,2023-02-24,Suspended
CUST04063,89512812095973389667,9954930406,5G,Postpaid,2023-07-24,Inactive
CUST04064,89361767634519465194,9027049396,5G,Prepaid,2026-01-17,Active
CUST04065,89337245332262129101,9774494013,4G,Prepaid,2021-12-04,Inactive
CUST04066,89964774582366882194,9075991100,5G,Prepaid,2022-05-18,Inactive
CUST04067,89552268015956300774,9837025620,5G,Prepaid,2023-03-27,Suspended
CUST04068,89521366384716583829,9620438950,4G,Postpaid,2025-05-02,Suspended
CUST04069,89240624133614341416,9131658712,4G,Prepaid,2023-08-22,Suspended
CUST04070,89470949874989492293,9122327132,4G,Prepaid,2023-03-30,Suspended
CUST04071,89734216767632865086,9661296311,5G,Prepaid,2025-03-26,Active
CUST04072,89292178563387593067,9717162678,4G,Prepaid,2024-08-02,Inactive
CUST04073,89843169337026060249,9567475026,5G,Postpaid,2022-08-13,Inactive
CUST04074,89412537261052372600,9618613471,5G,Prepaid,2021-09-08,Inactive
CUST04075,89672479291789258437,9137988674,5G,Postpaid,2022-05-24,Suspended
CUST04076,89730969286184025295,9737862659,5G,Prepaid,2023-03-10,Inactive
CUST04077,89259721189557929451,9996391179,5G,Prepaid,2025-01-22,Suspended
CUST04078,89175022756564654965,9888340258,4G,Postpaid,2024-02-22,Active
CUST04079,89660807826962252221,9380869273,5G,Postpaid,2025-03-26,Inactive
CUST04080,89059513809414796139,9873774244,5G,Postpaid,2025-04-13,Inactive
CUST04081,89780545527853649333,9480789406,4G,Prepaid,2025-08-10,Suspended
CUST04082,89034380853510719567,9305796438,5G,Prepaid,2023-07-15,Suspended
CUST04083,89561552982798471478,9462246442,5G,Postpaid,2021-07-24,Inactive
CUST04084,89008453217386043345,9313040051,5G,Prepaid,2025-09-13,Inactive
CUST04085,89993253523857463569,9693504953,4G,Prepaid,2022-09-14,Suspended
CUST04086,89423757090191469994,9352703203,5G,Prepaid,2025-11-06,Suspended
CUST04087,89515473272227805697,9626398384,4G,Postpaid,2023-04-08,Suspended
CUST04088,89946759875149304480,9120089541,4G,Postpaid,2022-05-23,Suspended
CUST04089,89578010117536750677,9622898108,5G,Prepaid,2023-02-03,Suspended
CUST04090,89182779206049735701,9091976579,4G,Postpaid,2025-05-21,Suspended
CUST04091,89582593140091534078,9503197111,5G,Postpaid,2022-02-01,Suspended
CUST04092,89350381761063208899,9782238554,5G,Prepaid,2024-05-24,Inactive
CUST04093,89857474656934288696,9847675063,4G,Prepaid,2026-01-30,Inactive
CUST04094,89441363561152589033,9094442740,4G,Postpaid,2021-09-24,Suspended
CUST04095,89758477873999819110,9444106192,5G,Postpaid,2022-08-25,Inactive
CUST04096,89106773702506256320,9222038767,4G,Postpaid,2022-05-14,Active
CUST04097,89004160778076570194,9918461223,5G,Postpaid,2024-02-23,Active
CUST04098,89729579126015736784,9514065340,5G,Prepaid,2021-08-20,Suspended
CUST04099,89316876279723449361,9673167850,4G,Prepaid,2023-02-28,Active
CUST04100,89666136897363655085,9443197542,5G,Postpaid,2023-08-13,Inactive
CUST04101,89806551297400717257,9801870528,5G,Prepaid,2025-01-29,Suspended
CUST04102,89288012221718276448,9115870791,4G,Postpaid,2022-08-18,Inactive
CUST04103,89123472098964247655,9398298108,5G,Prepaid,2026-05-04,Active
CUST04104,89429281951772180577,9415938509,5G,Postpaid,2021-08-27,Inactive
CUST04105,89918144892758564149,9969645337,5G,Postpaid,2025-08-01,Active
CUST04106,89464732838383358846,9743334341,4G,Prepaid,2025-10-18,Suspended
CUST04107,89345863499403472607,9514864022,4G,Prepaid,2024-11-30,Inactive
CUST04108,89622173471271145005,9220487287,5G,Prepaid,2025-10-02,Suspended
CUST04109,89709942403977525433,9943586213,4G,Postpaid,2022-05-03,Inactive
CUST04110,89457837812109887440,9807178098,4G,Prepaid,2025-09-18,Inactive
CUST04111,89179879973645504014,9854173234,5G,Postpaid,2024-07-21,Suspended
CUST04112,89987464686522157900,9386175565,4G,Prepaid,2025-10-22,Inactive
CUST04113,89313127106172119421,9942620619,4G,Prepaid,2023-03-03,Suspended
CUST04114,89714696665840926673,9852058470,4G,Prepaid,2023-03-06,Suspended
CUST04115,89792785213221351242,9124478843,5G,Prepaid,2022-07-17,Active
CUST04116,89771420372529891237,9507353532,5G,Postpaid,2023-05-24,Active
CUST04117,89474847072075466024,9929579786,5G,Prepaid,2025-11-10,Suspended
CUST04118,89415572460528873692,9600342225,5G,Prepaid,2022-11-02,Inactive
CUST04119,89635980894960187390,9677516663,4G,Prepaid,2024-10-26,Inactive
CUST04120,89834912959943630018,9721162442,5G,Prepaid,2025-04-27,Active
CUST04121,89393900133687060607,9961760004,5G,Postpaid,2022-06-15,Inactive
CUST04122,89658108845379180867,9366666260,5G,Postpaid,2022-07-12,Active
CUST04123,89056050052435740334,9837103558,5G,Postpaid,2021-12-27,Inactive
CUST04124,89275927672146240067,9779734174,4G,Prepaid,2025-01-28,Active
CUST04125,89864473073407006327,9159291213,5G,Prepaid,2023-02-12,Active
CUST04126,89468832694125428125,9432080468,5G,Prepaid,2023-01-19,Active
CUST04127,89231369988623252812,9886567334,4G,Prepaid,2025-11-22,Inactive
CUST04128,89888047252092665420,9717524769,4G,Postpaid,2023-04-16,Inactive
CUST04129,89863782242517521456,9200529564,4G,Postpaid,2023-10-01,Inactive
CUST04130,89078489373402320600,9245861347,4G,Postpaid,2025-05-28,Suspended
CUST04131,89637896845998568334,9400128801,5G,Prepaid,2023-10-14,Active
CUST04132,89209319076563438679,9182453880,5G,Prepaid,2023-04-14,Suspended
CUST04133,89090352779616241166,9224339069,4G,Prepaid,2023-04-07,Active
CUST04134,89866170371256849787,9223101251,5G,Postpaid,2024-04-23,Inactive
CUST04135,89334139631673739127,9707900302,5G,Prepaid,2023-01-05,Inactive
CUST04136,89274775897849251517,9279316632,5G,Postpaid,2022-04-07,Suspended
CUST04137,89610787274864718421,9081478415,5G,Postpaid,2023-01-11,Active
CUST04138,89415770446080926713,9882803124,5G,Prepaid,2022-07-27,Active
CUST04139,89843221137155405881,9176931402,5G,Postpaid,2023-06-24,Inactive
CUST04140,89254492248859388060,9192933729,5G,Postpaid,2026-05-27,Suspended
CUST04141,89311118928865871101,9935506294,4G,Postpaid,2024-02-29,Active
CUST04142,89132979770199425497,9763301120,4G,Postpaid,2024-07-05,Active
CUST04143,89559958341584210090,9498427788,4G,Postpaid,2023-06-10,Inactive
CUST04144,89438717515112251274,9012739786,4G,Prepaid,2022-07-12,Suspended
CUST04145,89169200755166533893,9678850518,5G,Postpaid,2025-02-01,Active
CUST04146,89262957437466975108,9131508062,5G,Postpaid,2022-01-15,Inactive
CUST04147,89557349463517963150,9741278222,4G,Prepaid,2022-09-05,Suspended
CUST04148,89185902675529411277,9322309701,4G,Postpaid,2023-03-29,Suspended
CUST04149,89177147064340120394,9213342374,4G,Prepaid,2025-03-07,Active
CUST04150,89691631972062275737,9223982700,5G,Prepaid,2025-03-27,Active
CUST04151,89979482733101583391,9943972422,4G,Prepaid,2021-08-11,Inactive
CUST04152,89005560757919993114,9629075227,4G,Prepaid,2025-02-26,Inactive
CUST04153,89004632081782505821,9887143653,5G,Prepaid,2023-08-13,Inactive
CUST04154,89155698153930729502,9970328840,5G,Postpaid,2025-10-16,Active
CUST04155,89578756028537669895,9565948367,4G,Postpaid,2023-06-30,Suspended
CUST04156,89703271190829412967,9945612107,5G,Prepaid,2023-01-29,Inactive
CUST04157,89002101945481537193,9188266170,4G,Prepaid,2025-05-15,Active
CUST04158,89295034425664380442,9353004652,5G,Postpaid,2024-05-12,Inactive
CUST04159,89912056704366414693,9280753594,4G,Prepaid,2021-11-20,Suspended
CUST04160,89971883454409864910,9682133851,4G,Postpaid,2023-08-03,Active
CUST04161,89859354100698583797,9184983413,4G,Prepaid,2026-01-13,Suspended
CUST04162,89643923253568535136,9081775343,4G,Postpaid,2022-10-15,Suspended
CUST04163,89036310781504615397,9799455309,5G,Postpaid,2025-01-13,Active
CUST04164,89848343587317947359,9761380056,4G,Prepaid,2023-09-24,Active
CUST04165,89764974828903257687,9438288259,5G,Postpaid,2025-04-13,Suspended
CUST04166,89975030922493915850,9555041587,4G,Postpaid,2026-05-20,Suspended
CUST04167,89622041799744829515,9060679244,5G,Prepaid,2024-07-05,Active
CUST04168,89977926968110201608,9182059046,4G,Prepaid,2024-02-07,Active
CUST04169,89367026517160200775,9940943474,4G,Postpaid,2026-01-07,Suspended
CUST04170,89653236032629785783,9782686245,4G,Prepaid,2023-03-24,Active
CUST04171,89435811424856153157,9409171472,5G,Postpaid,2022-07-15,Suspended
CUST04172,89133063438746123754,9939549835,4G,Prepaid,2023-02-21,Suspended
CUST04173,89416957055455667499,9229677506,5G,Prepaid,2023-06-15,Suspended
CUST04174,89138258807023131035,9932554904,5G,Prepaid,2024-12-09,Inactive
CUST04175,89863949201693981742,9862391396,5G,Postpaid,2024-05-21,Suspended
CUST04176,89572859521663599703,9341467170,5G,Postpaid,2026-03-01,Suspended
CUST04177,89053862044288413770,9527352901,4G,Postpaid,2023-01-08,Inactive
CUST04178,89117980761278281260,9369464594,5G,Prepaid,2021-12-31,Active
CUST04179,89933639835219103271,9040177675,4G,Postpaid,2025-08-18,Suspended
CUST04180,89634716405991218068,9349941152,5G,Postpaid,2022-02-22,Inactive
CUST04181,89043085087680165537,9408410867,5G,Prepaid,2024-08-26,Suspended
CUST04182,89033337237802609923,9305465878,5G,Prepaid,2022-10-15,Inactive
CUST04183,89487439037942616015,9768519329,4G,Postpaid,2024-12-13,Active
CUST04184,89996122534385497042,9731129829,5G,Prepaid,2023-04-15,Inactive
CUST04185,89456518672266645762,9416993769,4G,Prepaid,2025-09-24,Inactive
CUST04186,89159267940264108614,9632956758,4G,Postpaid,2022-04-06,Suspended
CUST04187,89465621561761244726,9974362714,5G,Prepaid,2022-03-24,Active
CUST04188,89704444665596982250,9228304867,4G,Prepaid,2025-02-17,Active
CUST04189,89845444115477329022,9783814962,4G,Postpaid,2025-02-10,Suspended
CUST04190,89273707038183790035,9021646671,5G,Postpaid,2021-09-14,Inactive
CUST04191,89482024927224005918,9298624829,5G,Postpaid,2021-09-25,Active
CUST04192,89027646881588878849,9432271152,4G,Prepaid,2024-02-17,Suspended
CUST04193,89343072765621797090,9781481802,4G,Prepaid,2024-04-20,Active
CUST04194,89141178951769300707,9405827991,5G,Postpaid,2022-05-25,Active
CUST04195,89127245299592114631,9186905638,4G,Prepaid,2023-12-29,Active
CUST04196,89314529978985388914,9045525265,4G,Postpaid,2024-03-23,Inactive
CUST04197,89974475251747735934,9679268883,5G,Postpaid,2021-12-26,Suspended
CUST04198,89680440364294235917,9580969630,4G,Postpaid,2023-02-02,Inactive
CUST04199,89644665984364992194,9550376478,4G,Postpaid,2024-01-22,Suspended
CUST04200,89106564065747091022,9900746286,4G,Prepaid,2023-02-16,Active
CUST04201,89739080899905403359,9506835877,4G,Prepaid,2021-12-06,Active
CUST04202,89515404774686250101,9161986405,4G,Prepaid,2022-02-09,Suspended
CUST04203,89058484743609154087,9704151061,5G,Prepaid,2025-02-04,Inactive
CUST04204,89974705332012214218,9060579934,5G,Prepaid,2023-02-04,Active
CUST04205,89245319817283761605,9488514579,4G,Prepaid,2024-02-09,Suspended
CUST04206,89673238217884300116,9560737711,5G,Postpaid,2023-05-02,Suspended
CUST04207,89567081507208091571,9051253220,4G,Postpaid,2024-09-15,Active
CUST04208,89563605696727620313,9417371442,5G,Prepaid,2024-12-01,Suspended
CUST04209,89630448107837844091,9209210283,5G,Prepaid,2022-04-04,Inactive
CUST04210,89000266604780471714,9557754372,4G,Prepaid,2025-01-20,Active
CUST04211,89120445462663306934,9252111697,4G,Postpaid,2023-08-24,Suspended
CUST04212,89984980350229222737,9540800438,4G,Prepaid,2022-10-26,Active
CUST04213,89032760736055764207,9684186053,4G,Prepaid,2024-04-12,Active
CUST04214,89758602492558606047,9058481369,4G,Prepaid,2026-02-09,Suspended
CUST04215,89614978196111525994,9656663308,4G,Prepaid,2022-02-23,Active
CUST04216,89929915725755424813,9437316769,4G,Postpaid,2022-01-03,Inactive
CUST04217,89365648552581282241,9464606251,4G,Postpaid,2026-02-06,Inactive
CUST04218,89247735064737821373,9280174546,5G,Prepaid,2023-08-07,Active
CUST04219,89731601362525565043,9648973012,4G,Postpaid,2026-02-12,Active
CUST04220,89261638293916203438,9995662697,4G,Prepaid,2024-04-02,Suspended
CUST04221,89975338429519325695,9606496219,5G,Postpaid,2023-10-14,Active
CUST04222,89147723735484035238,9886081251,5G,Postpaid,2021-09-29,Inactive
CUST04223,89623562935309299082,9989772709,4G,Prepaid,2022-07-26,Active
CUST04224,89450982856213719068,9840615736,4G,Postpaid,2022-05-14,Inactive
CUST04225,89616363782579390900,9190628360,5G,Postpaid,2022-01-16,Suspended
CUST04226,89896166335146036927,9116803141,5G,Postpaid,2025-06-16,Inactive
CUST04227,89590757825045985049,9926126404,5G,Postpaid,2026-06-09,Active
CUST04228,89412137920716918664,9820633150,4G,Postpaid,2021-11-16,Inactive
CUST04229,89614356549651648893,9264207121,5G,Postpaid,2023-03-13,Active
CUST04230,89371134630464298582,9871270839,5G,Postpaid,2023-03-07,Active
CUST04231,89039134021590410667,9534871340,4G,Postpaid,2022-03-18,Active
CUST04232,89953666044827754192,9713495522,5G,Prepaid,2026-02-20,Suspended
CUST04233,89066558383792989756,9500744914,5G,Postpaid,2024-04-01,Inactive
CUST04234,89598088071534975313,9471905741,5G,Postpaid,2021-08-13,Active
CUST04235,89318429567784015297,9215440987,4G,Prepaid,2021-08-20,Suspended
CUST04236,89717748575280346570,9261998905,5G,Prepaid,2025-06-07,Active
CUST04237,89950834741167218771,9814887106,5G,Postpaid,2026-01-29,Inactive
CUST04238,89633746247033475332,9514658926,4G,Prepaid,2025-01-05,Suspended
CUST04239,89234445715406905954,9777181306,4G,Postpaid,2026-05-11,Inactive
CUST04240,89992161840211559852,9268342319,5G,Postpaid,2022-12-07,Inactive
CUST04241,89519671014541877249,9005874994,4G,Prepaid,2025-05-04,Inactive
CUST04242,89442716604058377468,9102903668,4G,Prepaid,2026-03-25,Active
CUST04243,89261869187378598234,9419838773,5G,Postpaid,2024-01-03,Inactive
CUST04244,89965152893325638440,9878111327,4G,Prepaid,2021-06-30,Inactive
CUST04245,89740609729600772354,9062612624,4G,Postpaid,2025-02-17,Suspended
CUST04246,89689664947538954048,9602624987,4G,Prepaid,2023-08-10,Inactive
CUST04247,89907369437234298744,9580695302,4G,Postpaid,2022-12-10,Active
CUST04248,89008345670235124485,9154139385,4G,Prepaid,2022-04-25,Inactive
CUST04249,89049611751039998001,9970354915,4G,Postpaid,2022-01-02,Suspended
CUST04250,89670391618884623246,9404445376,5G,Postpaid,2022-11-17,Suspended
